ID,BIRTHDATE,Age,DEATHDATE,SSN,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
b52492b0-a98c-4b25-9b21-409416de7915,3/24/1970,50,,999-77-2914,Olene159,Witting912,M,white,nonhispanic,F,1085 Emard Row Suite 13,Melrose,Massachusetts,Middlesex County,,42.49891394,-71.0671569,62073.71,1729
eb451257-0d42-4546-a364-679335e68dc3,8/5/1991,29,,999-77-3091,Kristle148,Yost751,M,white,nonhispanic,F,619 Kuhic Promenade Apt 73,New Bedford,Massachusetts,Bristol County,2747,41.65223451,-70.95413572,772150.04,2738.96
f65bef7c-9cb6-4cea-acb6-063c71cf0f13,9/13/2005,15,,999-77-3145,Lelia627,Hauck852,,white,nonhispanic,F,152 Rohan Bridge,Boston,Massachusetts,Suffolk County,2130,42.37598497,-71.1200134,47243.09,5091.28
6c486b38-5ef6-4720-8732-5350fd636b4b,1/29/2020,0,,999-77-3150,Hedy234,Shanahan202,,native,hispanic,F,991 Schiller Mission Apt 18,Salem,Massachusetts,Essex County,,42.47579297,-70.86123165,8065,451.64
6a3329be-fe19-4489-bc5b-0dc428d33321,7/16/1925,95,1/30/14,999-77-3172,Ardella559,Adams676,M,white,nonhispanic,F,122 Huel Neck Suite 57,Adams,Massachusetts,Berkshire County,1220,42.66106172,-73.07530814,1438040.49,95921.1
27e0b08f-7f6f-4061-90e4-846128e689d1,1/23/1990,30,,999-77-3220,Demetrice140,Kiehn525,M,white,nonhispanic,F,528 Botsford Lane Suite 77,Plymouth,Massachusetts,Plymouth County,,41.84263398,-70.64454766,688317.4,3952.96
8d6e72a6-07c8-41b1-9bef-a82c8d533c05,9/4/1976,44,,999-77-3308,Aleisha941,Nienow652,S,white,nonhispanic,F,444 Beer Mews Unit 44,Lowell,Massachusetts,Middlesex County,1854,42.66109188,-71.33816719,138277.31,9195.4
9c0ad1a5-2fb3-46a5-9a87-fab86d6912dc,6/14/1979,41,,999-77-3365,Patricio639,Mares644,M,white,hispanic,M,613 Wisozk Neck,Somerville,Massachusetts,Middlesex County,2144,42.37093675,-71.08905043,889364.99,3510.05
19299632-01a0-41a5-988a-6f1c19fffd37,9/14/2005,15,,999-77-3455,Carson894,Marquardt819,,white,nonhispanic,M,703 Wisoky Heights Unit 45,Methuen,Massachusetts,Essex County,1844,42.74660511,-71.20196719,302307.53,3222.28
75c7c03f-4809-4b58-8a49-f17604903c63,8/25/2000,20,,999-77-3687,Hedwig986,Balistreri607,,white,nonhispanic,F,129 Vandervort Bypass Unit 37,Taunton,Massachusetts,Bristol County,,41.90884934,-71.07960036,524786.38,2846.48
96bba9d0-5ed2-4ae8-816d-9fee367a94d8,6/29/1963,57,,999-77-3694,Berry486,Streich926,M,white,nonhispanic,M,1045 Ratke Estate,Lawrence,Massachusetts,Essex County,1843,42.71626622,-71.13695745,1508798.59,3961.36
ddf1c1ad-cec2-47b3-89ec-ae6ffc4ad0a0,1/2/1967,53,,999-77-3784,Stefania815,Hand679,M,black,nonhispanic,F,127 Conn Wall Apt 12,Lexington,Massachusetts,Middlesex County,2420,42.43796569,-71.26340962,1320427.48,10713.66
0d8484fc-1984-4d9f-a5e9-1d6647362ade,2/16/1978,42,,999-77-3923,Shayne60,Schmidt332,M,asian,nonhispanic,M,544 Hodkiewicz Vista Suite 61,Needham,Massachusetts,Norfolk County,,42.32144949,-71.23462077,1122589.27,2999.76
63cf577b-710d-4b3b-85f9-b2c24f6e9133,5/2/1966,54,,999-77-3933,Tennie915,Koepp521,S,white,nonhispanic,F,868 O'Kon Fort,Barre,Massachusetts,Worcester County,,42.43853866,-72.10563216,1272229.62,7497.65
3bd7cf33-95f1-415e-9ae1-00b9c71347ae,1/7/1982,38,,999-77-3999,Demetrice140,Deckow585,S,white,nonhispanic,F,726 Hayes Route,Worcester,Massachusetts,Worcester County,1609,42.27369181,-71.82792242,987416.99,6588.98
8a6bc4aa-7872-41a2-ae81-0868458bae45,5/21/1916,104,6/19/60,999-77-4034,Ezequiel972,Wehner319,M,white,nonhispanic,M,254 Swift Station,Worcester,Massachusetts,Worcester County,1602,42.22800967,-71.80458134,964245.09,12806.78
f04b01a2-52ed-43e6-9636-af7e9071a1fc,2/21/2019,1,,999-77-4082,Marty115,Deckow585,,white,nonhispanic,M,837 Willms Underpass Suite 23,Waltham,Massachusetts,Middlesex County,2452,42.38640731,-71.30070535,33660,973.28
16561a8f-1202-435f-9b72-ef26c5fd9d03,4/25/1959,61,,999-77-4090,Milagros256,Mohr916,S,black,nonhispanic,F,641 Kuhlman Key Suite 58,Kingston,Massachusetts,Plymouth County,2364,41.98863368,-70.7296104,1236914.48,10082.28
4a68660c-75e2-40e9-8086-e29e143e9353,10/31/2007,12,,999-77-4099,Lillian593,Russel238,,white,nonhispanic,F,739 Hermiston Station,Worcester,Massachusetts,Worcester County,1606,42.2235747,-71.82417208,287859.92,3126.48
964b4552-e87b-4281-889a-bf00630db921,11/28/1994,25,,999-77-4326,Lannie207,Green467,,asian,nonhispanic,F,572 Anderson Dale Apt 63,Westborough,Massachusetts,Worcester County,1581,42.27182866,-71.57277213,535001.4,5182.2
cf807fa9-bd80-4dda-9601-361b62b3c0ee,1/28/1961,59,,999-77-4482,Kendall673,Kozey370,S,white,hispanic,M,1004 Bogisich Forge Unit 89,Chicopee,Massachusetts,Hampden County,1022,42.15220476,-72.6272462,1373428.82,6724.24
548d06d3-e04a-498e-9c8b-5a4b062a2267,4/22/1950,70,6/25/05,999-77-4533,Felipe97,Wolf938,S,white,nonhispanic,M,575 Marquardt Mill,Templeton,Massachusetts,Worcester County,,42.58759208,-72.05867133,1335800.96,4888.65
2a838636-3880-4e45-8aec-5432f807bba9,1/23/1981,39,,999-77-4544,Tressa150,Zemlak964,M,white,nonhispanic,F,979 Simonis Lodge Suite 81,Fairhaven,Massachusetts,Bristol County,,41.60096658,-70.91999882,814519.44,4462
315ddf0e-9327-4853-a8d7-148750d7f99e,6/26/1910,110,9/13/84,999-77-4777,Larry532,Stark857,M,white,nonhispanic,M,337 Gorczany Grove,Oak Bluffs,Massachusetts,Dukes County,,41.41290308,-70.60585216,1444153.59,19594.57
6cc92d72-3217-4434-9767-b9af253b59b1,11/16/1967,52,,999-77-4781,Nicolas769,Buckridge80,M,white,nonhispanic,M,1076 Cremin Byway,Tewksbury,Massachusetts,Middlesex County,,42.5649328,-71.26714444,1110948.37,7363.32
35b921d8-393d-4201-ac27-bf679fd2c120,6/9/1994,26,,999-77-4816,Lance203,Kirlin939,,white,nonhispanic,M,145 Bins Route,Hancock,Massachusetts,Berkshire County,,42.50035132,-73.35259984,563857.86,2862.24
ce3dfa62-c91a-4c27-b090-04f4f6761a1d,9/12/1959,61,,999-77-4824,Marline710,Cummerata161,S,white,nonhispanic,F,324 Wilkinson Rue Apt 87,Millbury,Massachusetts,Worcester County,,42.22462227,-71.82166905,1426704.35,13778.98
0e7f9195-1649-4b3c-af27-0ee4d9594fdd,3/6/1915,105,12/23/11,999-77-4826,Kory651,Mante251,S,white,nonhispanic,M,1077 Littel Trafficway,Tewksbury,Massachusetts,Middlesex County,,42.57435452,-71.19651365,1744351.71,13744.14
0bacff6e-8fd0-4121-97a9-26e1166cb711,10/9/1976,43,,999-77-4829,Lucas404,Saiz247,S,white,hispanic,M,993 Price Highlands Apt 58,Holyoke,Massachusetts,Hampden County,,42.20028945,-72.6753881,136216.42,11593.98
8eea4b5b-c3bd-4ecd-a26d-b14590515751,12/22/1929,90,10/23/08,999-77-4833,Jeffery551,Graham902,M,black,nonhispanic,M,886 Harris Stravenue,Newton,Massachusetts,Middlesex County,2465,42.35283653,-71.22066293,1616808.37,428287.62
ff373107-3c2e-4ca8-9aa4-17e0a1000190,3/8/1936,84,4/3/94,999-77-4840,Dwayne786,Braun514,M,white,nonhispanic,M,1046 Kozey Branch Suite 83,North Andover,Massachusetts,Essex County,,42.64454141,-71.05440891,1417051.8,6749.29
4ff7c961-d568-4a38-b522-37c10a2568f2,12/6/1959,60,,999-77-4870,Lilliana632,Fisher429,M,black,nonhispanic,F,570 Hilll Street Unit 13,Boston,Massachusetts,Suffolk County,2111,42.23774734,-71.11526015,1404679.93,11622.29
e6ebc81a-0cdf-49ae-ba15-48da6900d97e,3/2/1970,50,,999-77-4904,Hal307,Harber290,M,white,nonhispanic,M,870 Bechtelar Gardens,Newburyport,Massachusetts,Essex County,1950,42.7364137,-70.8898272,1212420.05,4368.76
2709d9ab-7743-45bc-abfa-c518ac917ece,3/18/2013,7,,999-77-5030,Samuel331,Becker968,,white,nonhispanic,M,1067 Weber Way,Peabody,Massachusetts,Essex County,1940,42.49461037,-70.96988126,149846.49,2214.04
ae631127-5627-408b-8bae-7bb963e6300b,12/17/1946,73,,999-77-5046,Sam879,Lynch190,M,white,nonhispanic,M,274 Glover Key Apt 85,Cambridge,Massachusetts,Middlesex County,2142,42.36646341,-71.17007053,1593243.27,7208.14
f90a937e-b29c-48e1-8692-e802e1d1b0c3,1/12/2007,13,,999-77-5053,Kristel938,Schinner682,,white,hispanic,F,337 Bechtelar Wall,Chicopee,Massachusetts,Hampden County,1022,42.15215829,-72.53455041,4228.82,0
eb458fca-d534-4729-a544-6e05e66d5257,3/27/1931,89,4/8/08,999-77-5066,Dominick530,Bednar518,S,white,nonhispanic,M,644 Kilback Mill Suite 32,Dudley,Massachusetts,Worcester County,,42.08513276,-71.96312068,1529979.02,11604.99
de9f5575-ae1c-4df5-9ef1-92a845ed99c2,2/6/2006,14,,999-77-5073,Floyd420,Kuhlman484,,white,nonhispanic,M,755 Powlowski Wall,Foxborough,Massachusetts,Norfolk County,2035,42.07688832,-71.24997659,44121.82,3937.6
32fc5720-ed79-4c40-97e3-9c9c79e2c768,1/13/1966,54,,999-77-5090,Lupe126,Keeling57,M,black,nonhispanic,M,1029 Herzog Lane,West Bridgewater,Massachusetts,Plymouth County,,41.97670005,-71.05468416,1116005.89,4634.48
9babc5d0-eb58-46a0-8791-ec373cd4d807,9/16/1991,29,,999-77-5122,Brant303,Shanahan202,M,white,nonhispanic,M,455 Marquardt Key Unit 31,Webster,Massachusetts,Worcester County,,42.04254395,-71.80868988,634526.92,16645.06
fd5ba90a-1974-40af-81c9-c3ef21801cbc,8/8/1978,42,,999-77-5144,Richard937,Mante251,M,white,nonhispanic,M,219 Sporer Mill,Leicester,Massachusetts,Worcester County,,42.28123279,-71.93176499,867340.22,4905.32
9e0202a4-55f4-4cc6-9f6b-9754f07edb57,3/9/1923,97,,999-77-5147,Jere230,Gleichner915,S,white,nonhispanic,M,465 Christiansen Quay Suite 74,Peru,Massachusetts,Berkshire County,,42.41732976,-73.05172149,1743574.88,10936.6
44dbc32b-dd69-4490-b3ba-f0bc1d6914b4,6/15/1979,41,,999-77-5200,Serita370,Predovic534,M,white,nonhispanic,F,933 Konopelski Club,Belchertown,Massachusetts,Hampshire County,1007,42.24098386,-72.38517028,872200.67,11142.22
3a30cb76-eea6-4d88-87cd-a0d3626efb84,5/31/2002,18,,999-77-5204,Enid644,Braun514,,black,nonhispanic,F,885 Hoeger Well Suite 57,East Bridgewater,Massachusetts,Plymouth County,,42.03002101,-70.9464605,369573.52,3184.72
7411dcce-c02e-4f15-b4a4-cd53abd97a63,10/27/1961,58,,999-77-5259,Oliva247,Dickens475,M,white,nonhispanic,F,522 Eichmann Union,Lawrence,Massachusetts,Essex County,1841,42.73128779,-71.17222315,1358947.26,14232.41
737a2e56-aea6-433f-9309-4b5e616493f0,3/17/1937,83,,999-77-5341,Shaunte610,Ullrich385,M,white,nonhispanic,F,430 Ondricka Track Suite 83,Concord,Massachusetts,Middlesex County,,42.46020266,-71.39401579,1587538.92,19367.47
ef51c91b-beab-4be9-8010-a49e56eb0b78,8/11/1942,78,,999-77-5386,Lacy523,Pfeffer420,M,white,nonhispanic,M,429 Langworth Heights,Norton,Massachusetts,Bristol County,,41.97344363,-71.20270081,1772385.56,6897.8
1376c3da-6359-4149-a724-410f59b7d1ab,12/13/2007,12,,999-77-5391,Efrain317,Gutmann970,,white,nonhispanic,M,643 Satterfield Trail,Bolton,Massachusetts,Worcester County,,42.42057583,-71.59999167,255812.59,3154.8
eb3a7c02-b561-4ec1-b634-b63ddbd5cf66,2/27/1980,40,,999-77-5506,Art115,Torphy630,M,white,nonhispanic,M,510 Dach Mall Suite 26,Taunton,Massachusetts,Bristol County,2780,41.9905003,-71.00127945,968984.85,3212.2
373d4fed-7acb-4476-9fcf-bf5e1d403719,4/27/1964,56,,999-77-5578,Clemente531,Jaskolski867,M,white,nonhispanic,M,518 Connelly Underpass,Mansfield,Massachusetts,Bristol County,,41.99244966,-71.17869626,1220141.38,6573.75
084ff280-cb85-464a-a7d6-c4d209ab1933,7/1/2015,5,,999-77-5580,Norman647,Kuvalis369,,white,nonhispanic,M,984 Hills Lane Apt 16,Douglas,Massachusetts,Worcester County,,42.0724989,-71.77595155,124366.54,1748.24
a89c77bd-cf95-41e6-8c36-b38305184918,4/30/1958,62,,999-77-5598,Bryant814,Gorczany269,M,white,nonhispanic,M,798 Lakin Pathway,Barnstable,Massachusetts,Barnstable County,2635,41.69260972,-70.30198934,1290580.52,5839.36
e87ec805-dfbb-444f-9a86-ba2c05c20a97,4/25/1996,24,,999-77-5734,Dante562,Spencer878,,white,nonhispanic,M,477 Hackett Estate,Springfield,Massachusetts,Hampden County,,42.07935949,-72.53801474,555415.55,6745.16
12b045d5-590c-401f-961f-7dbfd5eed369,11/21/2011,8,,999-77-5743,Jayson808,Hessel84,,white,nonhispanic,M,522 Wehner Terrace Suite 23,Brockton,Massachusetts,Plymouth County,2351,42.13513655,-70.95614316,229328.98,2195.72
a494a8fd-4b2a-4759-8a04-41b8193c9a11,9/10/2004,16,,999-77-5746,Don899,Upton904,,white,nonhispanic,M,944 Green Wall Apt 42,Quincy,Massachusetts,Norfolk County,2169,42.24024783,-71.05836664,417626.07,2714.84
db8fd90c-1edf-42ea-bc17-76e88f121f72,6/21/1916,104,1/23/19,999-77-5786,Julius90,Ferry570,S,white,nonhispanic,M,105 Nitzsche Camp,Dennis,Massachusetts,Barnstable County,,41.66749914,-70.11879666,1527608.87,10457.45
f3ef9d9d-36fd-4bbc-a82b-b8d996503089,12/16/1993,26,,999-77-5800,Camelia346,Leuschke194,,white,nonhispanic,F,408 Boehm Street,North Andover,Massachusetts,Essex County,,42.67543017,-71.13423529,8578.72,0
5ae22f4b-0fed-45a8-9902-007a74b563d0,3/5/2001,19,,999-77-5882,Lesli455,Shields502,,white,nonhispanic,F,459 Cummings Junction Apt 96,Lexington,Massachusetts,Middlesex County,,42.46693889,-71.259692,491795.86,3943.04
c9c8841a-a1f3-4911-857c-f0bacf45ec43,4/26/1961,59,,999-77-5912,Noble66,Graham902,M,white,nonhispanic,M,958 Reilly Corner Apt 31,Medway,Massachusetts,Norfolk County,,42.17459489,-71.40468279,90946.84,0
f18df2f2-892c-4590-8701-89fa9fb762ab,3/30/1996,24,,999-77-5912,Dalia295,Rosenbaum794,,white,nonhispanic,F,796 Heller Grove,Dartmouth,Massachusetts,Bristol County,,41.52281691,-70.99427852,643493.71,2755.64
1c1b35eb-8e2e-4127-8371-2d62b2b4611b,3/11/1978,42,6/5/93,999-77-5913,Kristofer887,Stokes453,,white,nonhispanic,M,817 Cummings Bridge,Acton,Massachusetts,Middlesex County,,42.52678754,-71.42948884,371538.24,1860.64
ef751ee1-3ad0-4b37-9731-e17cea0c97b0,9/22/1972,48,,999-77-5992,Lola232,Vásquez905,M,white,hispanic,F,595 Hessel Drive Suite 42,Worcester,Massachusetts,Worcester County,1610,42.23475188,-71.74419916,1131366.22,4092.12
0d98b166-4627-4804-ac56-5c6f93be6218,4/4/1971,49,,999-77-5997,Sylvester827,Wunsch504,S,white,nonhispanic,M,748 Glover Viaduct,Westport,Massachusetts,Bristol County,,41.53015666,-71.05800121,1340771.73,4997.12
18aa8255-af22-44c8-8699-68cb1b554fff,11/25/1929,90,5/28/12,999-77-6121,Brooke250,Corkery305,S,native,nonhispanic,F,817 Bartell Esplanade Apt 29,Stoneham,Massachusetts,Middlesex County,,42.51007271,-71.09217245,1375062.9,13037.16
959f9b53-0142-433b-adf2-d2c806fbb7ba,11/22/1935,84,,999-77-6197,Jerry654,Reichert620,M,white,nonhispanic,M,733 Medhurst Annex Suite 5,Townsend,Massachusetts,Middlesex County,1469,42.66990646,-71.71652861,1793257.41,13982.23
45ab4e6b-37eb-4cce-a3b0-a3128dd3b5f0,5/5/1929,91,3/28/20,999-77-6272,Kelvin159,Lemke654,M,white,nonhispanic,M,408 Gislason Village,Bellingham,Massachusetts,Norfolk County,2019,42.03869905,-71.4649768,1571354.35,19754.57
ee86eb5e-ce16-4c3d-976d-c5f30a998cbf,10/4/1994,25,,999-77-6275,Devora529,Kerluke267,,white,nonhispanic,F,888 Goodwin Parade Apt 22,Beverly,Massachusetts,Essex County,,42.57556063,-70.89332336,81957.54,6672.84
8a39922a-60f3-45cc-b81f-b2a923a05cc4,1/2/1956,64,,999-77-6401,Lachelle614,Muller251,M,white,nonhispanic,F,714 Bradtke Corner,Plymouth,Massachusetts,Plymouth County,2360,41.87555472,-70.59447563,1329322.23,18641.43
7641fcfd-8d37-49b6-a668-adea1fb46de4,11/18/1980,39,,999-77-6460,Jillian231,Greenfelder433,M,white,nonhispanic,F,850 Nienow Skyway,Barnstable,Massachusetts,Barnstable County,2655,41.73188197,-70.29067003,834074.87,10926
f0928d76-886f-4aa5-a729-a8ee72816f5a,4/25/1958,62,,999-77-6479,Carmelo33,Johnson679,M,white,nonhispanic,M,187 Stanton Frontage road,Newton,Massachusetts,Middlesex County,2460,42.38933179,-71.19324412,1568291.91,5482.88
534158be-4f2a-4f2c-be6e-9a67abeab3b4,6/21/2015,5,,999-77-6544,Edwardo860,Rodriguez71,,white,nonhispanic,M,339 Prosacco Vale,Oxford,Massachusetts,Worcester County,,42.1013876,-71.86909418,126240,1955.72
8de7e6d1-01dc-4519-a714-a2e484013368,2/19/2004,16,,999-77-6565,Nisha529,Carroll471,,white,nonhispanic,F,744 Fahey Vista Apt 10,Malden,Massachusetts,Middlesex County,2155,42.46918873,-71.0876751,393632.11,3478.92
4959cd55-d64b-4216-b658-7736e666309d,5/18/2020,0,,999-77-6569,Kendrick479,Dach178,,black,nonhispanic,M,290 Blick Arcade,Lowell,Massachusetts,Middlesex County,1852,42.6234176,-71.28092052,3400,129.16
4d74bc69-6a6f-4dd6-80dd-78d99b05e2ec,9/18/1913,107,11/10/76,999-77-6603,Cristopher265,Klein929,M,white,nonhispanic,M,585 Collier Brook Unit 95,New Bedford,Massachusetts,Bristol County,2743,41.50379652,-70.95483801,1914306.87,5809.44
879c3dfe-b713-42d7-ad67-cbff97acfea5,11/2/1956,63,,999-77-6655,Wilbert25,Ryan260,M,white,nonhispanic,M,663 Grimes Avenue,Lynnfield,Massachusetts,Essex County,1940,42.55761061,-70.99730285,11775.07,0
09fd99fe-395f-44b8-b03d-188af8193950,10/28/1915,104,3/3/90,999-77-6721,Londa304,Hessel84,M,white,nonhispanic,F,136 Ratke Manor,Dighton,Massachusetts,Bristol County,,41.81765972,-71.18273423,1416726.1,356060.14
dbd13a93-3f4c-4aad-8585-5e8af7fe436c,12/20/1952,67,3/29/20,999-77-6836,Cory323,Stamm704,S,white,nonhispanic,M,485 Leuschke Bridge,New Bedford,Massachusetts,Bristol County,,41.69433377,-70.96950517,1605869.98,10271.9
486d6906-9cc8-4c2e-9d4b-e32e03236da2,7/29/2002,18,,999-77-6891,Shaunta614,Hermiston71,,asian,nonhispanic,F,1017 Nienow Mill,Framingham,Massachusetts,Middlesex County,1701,42.35633459,-71.40512503,474821.98,2753.16
3f484df6-0932-421b-a70e-0ed09f3da227,8/5/1971,49,,999-77-6936,Caridad510,Riojas420,S,white,hispanic,F,922 Kohler Estate,Clinton,Massachusetts,Worcester County,,42.37845733,-71.70227478,1048616.37,9063.92
d628d6d2-3fae-4c57-84a8-0ab490494e8d,10/28/1986,33,,999-77-6952,Ranae267,Bartell116,M,white,nonhispanic,F,947 Hills Knoll,Boston,Massachusetts,Suffolk County,2210,42.3172855,-71.0274842,623753.94,10586.38
70fd795e-4a70-4edf-9fe2-88fef7cf5dca,1/28/1968,52,12/25/08,999-77-7004,Marco578,Considine820,M,black,hispanic,M,431 Bradtke Mall,West Springfield,Massachusetts,Hampden County,,42.07938517,-72.61926108,35359.27,0
faad50ba-f37b-49f4-947f-41e6a7cd6b4e,3/7/1991,29,,999-77-7007,Jay242,Bogan287,M,white,nonhispanic,F,548 Johnson Fort Suite 52,Worcester,Massachusetts,Worcester County,1583,42.25700672,-71.80860433,623637.16,9298.2
7dd9c02c-2e38-4e48-a87c-9e6d9e9a4aea,10/27/1948,71,,999-77-7109,Lizbeth716,Mills423,S,white,nonhispanic,F,795 Brown Junction Apt 86,Freetown,Massachusetts,Bristol County,,41.78345786,-71.02582122,1483739.14,18198.82
74ee808d-3bf2-4a1c-a18b-90870572d628,9/14/1925,95,,999-77-7444,Carmel816,Quitzon246,S,white,nonhispanic,F,239 Morar Rest,Manchester-by-the-Sea,Massachusetts,Essex County,,42.53558374,-70.76822297,1484420.83,29596.89
e7200bd6-1a6e-4df7-98b8-4f61f2ee4e25,6/28/2009,11,,999-77-7448,Walker122,Runolfsdottir785,,white,nonhispanic,M,460 Christiansen Lodge,Foxborough,Massachusetts,Norfolk County,,42.05871922,-71.22727473,249698.77,2631.52
76067821-6953-45f0-a2aa-9555e6cdd7e4,7/10/2012,8,,999-77-7521,Herbert830,Douglas31,,asian,nonhispanic,M,267 Zulauf Key,Revere,Massachusetts,Suffolk County,,42.43601167,-70.94085041,210120.53,2066.56
12a22861-e632-43b2-a358-fb4f88ccb256,3/1/1964,56,,999-77-7625,Israel728,Weber641,M,white,nonhispanic,M,222 Runte Harbor Unit 6,Wayland,Massachusetts,Middlesex County,,42.36890586,-71.35270454,1231360.69,26294.75
b938fcc4-d7d5-4d0f-826f-0c3d77ded020,8/23/1981,39,,999-77-7637,Nelida367,Brown30,M,white,nonhispanic,F,831 Eichmann Mall Suite 55,Whitman,Massachusetts,Plymouth County,,42.03417346,-70.89425889,821195.77,15107.56
b3e333e5-afaa-4709-b340-53928bf334d8,1/17/1974,46,,999-77-7701,Joleen561,Bernhard322,M,white,nonhispanic,F,908 Halvorson Brook Suite 67,Huntington,Massachusetts,Hampshire County,,42.27769262,-72.85921771,83191.57,4890.1
cfb70601-ad12-42a8-9be2-bea2c9f88b6b,11/2/1971,48,,999-77-7735,Bradley693,Veum823,S,white,nonhispanic,M,570 Howell Gateway Apt 23,Spencer,Massachusetts,Worcester County,1562,42.20476319,-71.99833539,1055456.28,8542.95
4428e262-4546-44c9-a88a-50c92473d73d,6/28/1944,76,1/18/03,999-77-7739,Elwood28,Little434,S,white,nonhispanic,M,337 Moen Gateway Unit 14,Lynn,Massachusetts,Essex County,1906,42.49253344,-71.02588962,1275241.26,12548.33
c1d4c011-5973-4452-8263-03db3f06b13b,6/23/1968,52,,999-77-7783,Deon400,Smith67,M,black,nonhispanic,F,785 Kreiger Estate Suite 73,Randolph,Massachusetts,Norfolk County,2368,42.22629747,-71.00672085,1168246,9244.96
cae16b27-4948-4158-bf50-b2ad40044cfa,7/13/1998,22,,999-77-7800,Hai304,Bednar518,,white,nonhispanic,M,1025 Connelly Flat Unit 27,Yarmouth,Massachusetts,Barnstable County,,41.70837409,-70.17659908,4983.83,0
ab5f3ab9-b494-4b97-8094-6d4602684ce4,10/29/1984,35,,999-77-7864,Claude750,Hand679,M,white,hispanic,M,953 Kulas Harbor Suite 9,Canton,Massachusetts,Norfolk County,,42.2166702,-71.16420758,113525.46,8115.08
13499305-9747-41df-bf1f-fed919db88d6,5/23/1977,43,,999-77-7951,Maximo817,Wiza601,M,white,nonhispanic,M,792 Cole Harbor Unit 39,Ashburnham,Massachusetts,Worcester County,,42.6851255,-71.94955324,1146849.11,2944.76
20954268-31e1-4164-af71-689c74333970,9/18/1913,107,10/15/77,999-77-7958,Casey401,Paucek755,M,white,nonhispanic,M,611 Braun Ferry,New Bedford,Massachusetts,Bristol County,2745,41.596069,-70.89706091,1628398.63,6625.92
bb861eb3-3ef9-4569-88dd-6fa8669eecfd,2/14/1962,58,,999-77-8051,Gilbert263,Krajcik437,S,white,nonhispanic,M,796 Schinner Viaduct,New Bedford,Massachusetts,Bristol County,2743,41.71207988,-70.8916316,1349388.87,12864.46
90f0bcf5-aebb-4d7c-acc1-ff62ea45664c,3/19/1969,51,5/22/20,999-77-8054,Augustine565,McLaughlin530,M,white,nonhispanic,M,725 Hudson Estate Apt 15,Plainville,Massachusetts,Norfolk County,,41.9663473,-71.37561321,1377950.13,4624.56
4eae932a-a5c2-4b9f-a413-2af709271d4f,6/17/2016,4,,999-77-8061,Garret233,Ondricka197,,white,nonhispanic,M,428 Kihn Hollow Unit 76,Lexington,Massachusetts,Middlesex County,,42.48431484,-71.28830758,101194.37,1955.72
c6252f61-668c-464d-afda-cc5b57312e61,7/25/1987,33,,999-77-8068,Romaine793,Macejkovic424,M,white,nonhispanic,F,1014 Klein Mill,Ashland,Massachusetts,Middlesex County,,42.28447976,-71.47519402,105231.32,12077.31
2bf624f4-91a3-4232-9294-c839b5c62146,8/10/2017,3,,999-77-8252,Elizabet136,Zulauf375,,asian,nonhispanic,F,1015 Breitenberg Rest,Walpole,Massachusetts,Norfolk County,,42.13441636,-71.22305676,26648.76,645.8
a8304a2c-a610-4c03-8593-113fc4be251c,12/21/1974,45,,999-77-8296,Genevie117,Bernier607,S,white,nonhispanic,F,681 Howell Neck Apt 92,Boston,Massachusetts,Suffolk County,2122,42.39746301,-71.00142168,902714.71,9426.95
82d5ada9-e8d8-4a39-ab97-5558c2e3b7e5,3/13/1994,26,,999-77-8305,Elinor7,Turcotte120,,white,nonhispanic,F,112 Johnson Highlands,New Bedford,Massachusetts,Bristol County,2747,41.66940757,-70.88963551,522734.06,3585.48
1029e304-e15c-4206-930f-a634a7f5ae90,8/3/1944,76,,999-77-8452,Asia282,Kihn564,M,white,nonhispanic,F,286 Lemke Bypass Suite 15,Newton,Massachusetts,Middlesex County,,42.35326761,-71.26907807,1415792.45,18713.44
81e6890f-230e-4e4f-82d6-0d631a831c04,11/16/1981,38,,999-77-8464,Melonie209,Corkery305,M,white,nonhispanic,F,482 Funk Byway,Dracut,Massachusetts,Middlesex County,,42.65199866,-71.34411104,774066.97,9240.93
e51c1cc4-da42-4934-9585-139bcb0f4b78,1/28/2012,8,,999-77-8505,Coleen678,Spencer878,,white,nonhispanic,F,295 Schumm Quay,Cheshire,Massachusetts,Berkshire County,1225,42.54735257,-73.11804732,170974.11,2638.16
84ded77e-345b-4d84-9efd-761b820bed6d,9/3/1991,29,,999-77-8517,Willy639,Frami345,S,white,nonhispanic,M,793 Kuhlman Branch,Upton,Massachusetts,Worcester County,1568,42.14360605,-71.58066023,764486.52,2738.96
b914092e-b156-41c3-b44c-7f7eb9a054aa,4/1/1954,66,,999-77-8578,Joetta231,Schroeder447,M,white,hispanic,F,947 Waelchi Station,Dedham,Massachusetts,Norfolk County,2090,42.22495004,-71.24418667,1545664.6,12976.29
e04436f9-a257-4159-acae-3cc4c300205d,11/9/2005,14,,999-77-8688,Pat3,Howell947,,white,hispanic,M,765 Russel Pathway Unit 82,Spencer,Massachusetts,Worcester County,1562,42.29711976,-72.01940447,367932.48,3196.48
b306fd71-d545-47f2-a088-90eb3832024a,6/2/1949,71,,999-77-8696,Jolyn4,Medhurst46,M,white,nonhispanic,F,764 Hilpert Gateway,Hull,Massachusetts,Plymouth County,2045,42.36346273,-70.90924172,1343873.22,62938.96
